question,answer
Điều 232 bộ luật dân sự,"Xác lập quyền sở hữu đối với gia cầm bị thất lạc 1 Trường hợp gia cầm của một người bị thất lạc mà người khác bắt được thì người bắt được phải thông báo công khai để chủ sở hữu gia cầm biết mà nhận lại Sau 01 tháng, kể từ ngày thông báo công khai mà không có người đến nhận thì quyền sở hữu đối với gia cầm và hoa lợi do gia cầm sinh ra trong thời gian nuôi giữ thuộc về người bắt được gia cầm 2 Trường hợp chủ sở hữu được nhận lại gia cầm bị thất lạc thì phải thanh toán tiền công nuôi giữ và chi phí khác cho người bắt được gia cầm Trong thời gian nuôi giữ gia cầm bị thất lạc, người bắt được gia cầm được hưởng hoa lợi do gia cầm sinh ra và phải bồi thường thiệt hại nếu có lỗi cố ý làm chết gia cầm"
Điều 233 bộ luật dân sự,"Xác lập quyền sở hữu đối với vật nuôi dưới nước Khi vật nuôi dưới nước của một người di chuyển tự nhiên vào ruộng, ao, hồ của người khác thì thuộc sở hữu của người có ruộng, ao, hồ đó Trường hợp vật nuôi dưới nước có dấu hiệu riêng biệt để có thể xác định vật nuôi không thuộc sở hữu của mình thì người có ruộng, ao, hồ đó phải thông báo công khai để chủ sở hữu biết mà nhận lại Sau 01 tháng, kể từ ngày thông báo công khai mà không có người đến nhận thì quyền sở hữu vật nuôi dưới nước đó thuộc về người có ruộng, ao, hồ"
Điều 234 bộ luật dân sự,"Xác lập quyền sở hữu do được thừa kế Người thừa kế được xác lập quyền sở hữu đối với tài sản thừa kế theo quy định tại Phần thứ tư của Bộ luật này"
Điều 235 bộ luật dân sự,"Xác lập quyền sở hữu theo bản án, quyết định của Tòa án, cơ quan nhà nước có thẩm quyền khác Quyền sở hữu có thể được xác lập căn cứ vào bản án, quyết định có hiệu lực pháp luật của Tòa án, cơ quan nhà nước có thẩm quyền khác"
Điều 236 bộ luật dân sự,"Xác lập quyền sở hữu theo thời hiệu do chiếm hữu, được lợi về tài sản không có căn cứ pháp luật Người chiếm hữu, người được lợi về tài sản không có căn cứ pháp luật nhưng ngay tình, liên tục, công khai trong thời hạn 10 năm đối với động sản, 30 năm đối với bất động sản thì trở thành chủ sở hữu tài sản đó, kể từ thời điểm bắt đầu chiếm hữu, trừ trường hợp Bộ luật này, luật khác có liên quan quy định khác"
Điều 237 bộ luật dân sự,"Căn cứ chấm dứt quyền sở hữu Quyền sở hữu chấm dứt trong trường hợp sau đây: 1 Chủ sở hữu chuyển quyền sở hữu của mình cho người khác 2 Chủ sở hữu từ bỏ quyền sở hữu của mình 3 Tài sản đã được tiêu dùng hoặc bị tiêu hủy 4 Tài sản bị xử lý để thực hiện nghĩa vụ của chủ sở hữu 5 Tài sản bị trưng mua 6 Tài sản bị tịch thu 7 Tài sản đã được xác lập quyền sở hữu cho người khác theo quy định của Bộ luật này 8 Trường hợp khác do luật quy định"
Điều 238 bộ luật dân sự,"hủ sở hữu chuyển giao quyền sở hữu của mình cho người khác Khi chủ sở hữu chuyển giao quyền sở hữu của mình cho người khác thông qua hợp đồng mua bán, trao đổi, tặng cho, cho vay, hợp đồng chuyển quyền sở hữu khác theo quy định của pháp luật hoặc thông qua việc để thừa kế thì quyền sở hữu đối với tài sản của người đó chấm dứt kể từ thời điểm phát sinh quyền sở hữu của người được chuyển giao"
Điều 239 bộ luật dân sự,"Từ bỏ quyền sở hữu Chủ sở hữu có thể tự chấm dứt quyền sở hữu đối với tài sản của mình bằng cách tuyên bố công khai hoặc thực hiện hành vi chứng tỏ việc mình từ bỏ quyền chiếm hữu, sử dụng và định đoạt tài sản đó Đối với tài sản mà việc từ bỏ tài sản đó có thể gây hại đến trật tự, an toàn xã hội, ô nhiễm môi trường thì việc từ bỏ quyền sở hữu phải tuân theo quy định của pháp luật"
Điều 240 bộ luật dân sự,"Tài sản đã được xác lập quyền sở hữu cho người khác Tài sản không xác định được chủ sở hữu; tài sản bị chôn, giấu, bị vùi lấp, chìm đắm được tìm thấy; tài sản bị đánh rơi, bị bỏ quên; gia súc, gia cầm bị thất lạc; vật nuôi dưới nước di chuyển tự nhiên đã được xác lập quyền sở hữu cho người khác theo quy định tại các điều từ Điều 228 đến điều 233 của Bộ luật này thì quyền sở hữu của những người có tài sản đó chấm dứt Khi quyền sở hữu của người chiếm hữu, người được lợi về tài sản đã được xác lập theo quy định tại điều 236 của Bộ luật này hoặc quy định khác của luật có liên quan thì chấm dứt quyền sở hữu của người có tài sản bị chiếm hữu"
Điều 241 bộ luật dân sự,"Xử lý tài sản để thực hiện nghĩa vụ của chủ sở hữu 1 Quyền sở hữu đối với một tài sản chấm dứt khi tài sản đó bị xử lý để thực hiện nghĩa vụ của chủ sở hữu theo quyết định của Tòa án hoặc cơ quan nhà nước có thẩm quyền khác, nếu pháp luật không có quy định khác 2 Việc xử lý tài sản để thực hiện nghĩa vụ của chủ sở hữu không áp dụng đối với tài sản không thuộc diện kê biên theo quy định của pháp luật 3 Quyền sở hữu đối với tài sản bị xử lý để thực hiện nghĩa vụ của chủ sở hữu chấm dứt tại thời điểm phát sinh quyền sở hữu của người nhận tài sản đó 4 Việc xử lý quyền sử dụng đất được thực hiện theo quy định của pháp luật về đất đai"
Điều 242 bộ luật dân sự,"Tài sản được tiêu dùng hoặc bị tiêu hủy Khi tài sản được tiêu dùng hoặc bị tiêu hủy thì quyền sở hữu đối với tài sản đó chấm dứt"
Điều 243 bộ luật dân sự,"Tài sản bị trưng mua Trường hợp Nhà nước trưng mua tài sản theo quy định của luật thì quyền sở hữu đối với tài sản của chủ sở hữu đó chấm dứt kể từ thời điểm quyết định của cơ quan nhà nước có thẩm quyền có hiệu lực pháp luật ."
Điều 244 bộ luật dân sự,"ài sản bị tịch thu Khi tài sản của chủ sở hữu do phạm tội, vi phạm hành chính mà bị tịch thu, sung quỹ nhà nước thì quyền sở hữu đối với tài sản đó chấm dứt kể từ thời điểm bản án, quyết định của Tòa án, cơ quan nhà nước có thẩm quyền khác có hiệu lực pháp luật"
Điều 245 bộ luật dân sự,"Quyền đối với bất động sản liền kề Quyền đối với bất động sản liền kề là quyền được thực hiện trên một bất động sản (gọi là bất động sản chịu hưởng quyền) nhằm phục vụ cho việc khai thác một bất động sản khác thuộc quyền sở hữu của người khác (gọi là bất động sản hưởng quyền) ."
Điều 246 bộ luật dân sự,"Căn cứ xác lập quyền đối với bất động sản liền kề Quyền đối với bất động sản liền kề được xác lập do địa thế tự nhiên, theo quy định của luật, theo thỏa thuận hoặc theo di chúc"
Điều 247 bộ luật dân sự,"Hiệu lực của quyền đối với bất động sản liền kề Quyền đối với bất động sản liền kề có hiệu lực đối với mọi cá nhân, pháp nhân và được chuyển giao khi bất động sản được chuyển giao, trừ trường hợp luật liên quan có quy định khác"
Điều 248 bộ luật dân sự,"Nguyên tắc thực hiện quyền đối với bất động sản liền kề Việc thực hiện quyền đối với bất động sản liền kề theo thỏa thuận của các bên Trường hợp các bên không có thỏa thuận thì thực hiện theo các nguyên tắc sau đây: 1 Bảo đảm nhu cầu hợp lý của việc khai thác bất động sản hưởng quyền phù hợp với mục đích sử dụng của cả bất động sản hưởng quyền và bất động sản chịu hưởng quyền 2 Không được lạm dụng quyền đối với bất động sản chịu hưởng quyền 3 Không được thực hiện hành vi ngăn cản hoặc làm cho việc thực hiện quyền đối với bất động sản hưởng quyền trở nên khó khăn"
Điều 249 bộ luật dân sự,"Thay đổi việc thực hiện quyền đối với bất động sản liền kề Trường hợp có sự thay đổi về sử dụng, khai thác bất động sản chịu hưởng quyền dẫn đến thay đổi việc thực hiện quyền đối với bất động sản hưởng quyền thì chủ sở hữu bất động sản chịu hưởng quyền phải thông báo trước cho chủ sở hữu bất động sản hưởng quyền trong một thời hạn hợp lý Chủ sở hữu bất động sản chịu hưởng quyền phải tạo điều kiện thuận lợi cho chủ sở hữu bất động sản hưởng quyền phù hợp với thay đổi này"
Điều 250 bộ luật dân sự,"Nghĩa vụ của chủ sở hữu trong việc thoát nước mưa Chủ sở hữu nhà, công trình xây dựng khác phải lắp đặt đường dẫn nước sao cho nước mưa từ mái nhà, công trình xây dựng của mình không được chảy xuống bất động sản của chủ sở hữu bất động sản liền kề"
Điều 251 bộ luật dân sự,"Nghĩa vụ của chủ sở hữu trong việc thoát nước thải Chủ sở hữu nhà, công trình xây dựng khác phải làm cống ngầm hoặc rãnh thoát nước để đưa nước thải ra nơi quy định, sao cho nước thải không chảy tràn sang bất động sản của chủ sở hữu bất động sản liền kề, ra đường công cộng hoặc nơi sinh hoạt công cộng"
Điều 252 bộ luật dân sự,"Quyền về cấp, thoát nước qua bất động sản liền kề Trường hợp do vị trí tự nhiên của bất động sản mà việc cấp, thoát nước buộc phải qua một bất động sản khác thì chủ sở hữu bất động sản có nước chảy qua phải dành một lối cấp, thoát nước thích hợp, không được cản trở hoặc ngăn chặn dòng nước chảy Người sử dụng lối cấp, thoát nước phải hạn chế đến mức thấp nhất thiệt hại cho chủ sở hữu bất động sản có nước chảy qua khi lắp đặt đường dẫn nước; nếu gây thiệt hại thì phải bồi thường Trường hợp nước tự nhiên chảy từ vị trí cao xuống vị trí thấp mà gây thiệt hại cho chủ sở hữu bất động sản có nước chảy qua thì người sử dụng lối cấp, thoát nước không phải bồi thường thiệt hại ."
Điều 253 bộ luật dân sự,"Quyền về tưới nước, tiêu nước trong canh tác Người có quyền sử dụng đất canh tác khi có nhu cầu về tưới nước, tiêu nước, có quyền yêu cầu những người sử dụng đất xung quanh để cho mình một lối dẫn nước thích hợp, thuận tiện cho việc tưới, tiêu; người được yêu cầu có nghĩa vụ đáp ứng yêu cầu đó; nếu người sử dụng lối dẫn nước gây thiệt hại cho người sử dụng đất xung quanh thì phải bồi thường"
Điều 254 bộ luật dân sự,"Quyền về lối đi qua 1 Chủ sở hữu có bất động sản bị vây bọc bởi các bất động sản của các chủ sở hữu khác mà không có hoặc không đủ lối đi ra đường công cộng, có quyền yêu cầu chủ sở hữu bất động sản vây bọc dành cho mình một lối đi hợp lý trên phần đất của họ Lối đi được mở trên bất động sản liền kề nào mà được coi là thuận tiện và hợp lý nhất, có tính đến đặc điểm cụ thể của địa điểm, lợi ích của bất động sản bị vây bọc và thiệt hại gây ra là ít nhất cho bất động sản có mở lối đi Chủ sở hữu bất động sản hưởng quyền về lối đi qua phải đền bù cho chủ sở hữu bất động sản chịu hưởng quyền, trừ trường hợp có thỏa thuận khác 2 Vị trí, giới hạn chiều dài, chiều rộng, chiều cao của lối đi do các bên thỏa thuận, bảo đảm thuận tiện cho việc đi lại và ít gây phiền hà cho các bên; nếu có tranh chấp về lối đi thì có quyền yêu cầu Tòa án, cơ quan nhà nước có thẩm quyền khác xác định 3 Trường hợp bất động sản được chia thành nhiều phần cho các chủ sở hữu, chủ sử dụng khác nhau thì khi chia phải dành lối đi cần thiết cho người phía trong theo quy định tại khoản 2 Điều này mà không có đền bù"
Điều 255 bộ luật dân sự,"Mắc đường dây tải điện, thông tin liên lạc qua bất động sản khác Chủ sở hữu bất động sản có quyền mắc đường dây tải điện, thông tin liên lạc qua bất động sản của các chủ sở hữu khác một cách hợp lý, nhưng phải bảo đảm an toàn và thuận tiện cho các chủ sở hữu đó; nếu gây thiệt hại thì phải bồi thường"
Điều 256 bộ luật dân sự,"Chấm dứt quyền đối với bất động sản liền kề Quyền đối với bất động sản liền kề chấm dứt trong trường hợp sau đây: 1 Bất động sản hưởng quyền và bất động sản chịu hưởng quyền thuộc quyền sở hữu của một người 2 Việc sử dụng, khai thác bất động sản không còn làm phát sinh nhu cầu hưởng quyền 3 Theo thỏa thuận của các bên 4 Trường hợp khác theo quy định của luật"
Điều 257 bộ luật dân sự,"Quyền hưởng dụng Quyền hưởng dụng là quyền của chủ thể được khai thác công dụng và hưởng hoa lợi, lợi tức đối với tài sản thuộc quyền sở hữu của chủ thể khác trong một thời hạn nhất định"
Điều 258 bộ luật dân sự,"Căn cứ xác lập quyền hưởng dụng Quyền hưởng dụng được xác lập theo quy định của luật, theo thỏa thuận hoặc theo di chúc"
Điều 259 bộ luật dân sự,"Hiệu lực của quyền hưởng dụng Quyền hưởng dụng được xác lập từ thời điểm nhận chuyển giao tài sản, trừ trường hợp có thỏa thuận khác hoặc luật liên quan có quy định khác Quyền hưởng dụng đã được xác lập có hiệu lực đối với mọi cá nhân, pháp nhân, trừ trường hợp luật liên quan có quy định khác"
Điều 260 bộ luật dân sự,"Thời hạn của quyền hưởng dụng 1 Thời hạn của quyền hưởng dụng do các bên thỏa thuận hoặc do luật quy định nhưng tối đa đến hết cuộc đời của người hưởng dụng đầu tiên nếu người hưởng dụng là cá nhân và đến khi pháp nhân chấm dứt tồn tại nhưng tối đa 30 năm nếu người hưởng dụng đầu tiên là pháp nhân 2 Người hưởng dụng có quyền cho thuê quyền hưởng dụng trong thời hạn quy định tại khoản 1 Điều này"
Điều 261 bộ luật dân sự,"Quyền của người hưởng dụng 1 Tự mình hoặc cho phép người khác khai thác, sử dụng, thu hoa lợi, lợi tức từ đối tượng của quyền hưởng dụng 2 Yêu cầu chủ sở hữu tài sản thực hiện nghĩa vụ sửa chữa đối với tài sản theo quy định tại khoản 4 Điều 263 của Bộ luật này; trường hợp thực hiện nghĩa vụ thay cho chủ sở hữu tài sản thì có quyền yêu cầu chủ sở hữu tài sản hoàn trả chi phí 3 Cho thuê quyền hưởng dụng đối với tài sản"
Điều 262 bộ luật dân sự,"Nghĩa vụ của người hưởng dụng 1 Tiếp nhận tài sản theo hiện trạng và thực hiện đăng ký nếu luật có quy định 2 Khai thác tài sản phù hợp với công dụng, mục đích sử dụng của tài sản 3 Giữ gìn, bảo quản tài sản như tài sản của mình 4 Bảo dưỡng, sửa chữa tài sản theo định kỳ để bảo đảm cho việc sử dụng bình thường; khôi phục tình trạng của tài sản và khắc phục các hậu quả xấu đối với tài sản do việc không thực hiện tốt nghĩa vụ của mình phù hợp với yêu cầu kỹ thuật hoặc theo tập quán về bảo quản tài sản 5 Hoàn trả tài sản cho chủ sở hữu khi hết thời hạn hưởng dụng"
Điều 263 bộ luật dân sự,"Quyền và nghĩa vụ của chủ sở hữu tài sản 1 Định đoạt tài sản nhưng không được làm thay đổi quyền hưởng dụng đã được xác lập 2 Yêu cầu Tòa án truất quyền hưởng dụng trong trường hợp người hưởng dụng vi phạm nghiêm trọng nghĩa vụ của mình 3 Không được cản trở, thực hiện hành vi khác gây khó khăn hoặc xâm phạm đến quyền, lợi ích hợp pháp của người hưởng dụng 4 Thực hiện nghĩa vụ sửa chữa tài sản để bảo đảm không bị suy giảm đáng kể dẫn tới tài sản không thể sử dụng được hoặc mất toàn bộ công dụng, giá trị của tài sản"
Điều 264 bộ luật dân sự,"Quyền hưởng hoa lợi, lợi tức 1 Người hưởng dụng có quyền sở hữu đối với hoa lợi, lợi tức thu được từ tài sản là đối tượng của quyền hưởng dụng trong thời gian quyền này có hiệu lực 2 Trường hợp quyền hưởng dụng chấm dứt mà chưa đến kỳ hạn thu hoa lợi, lợi tức thì khi đến kỳ hạn thu hoa lợi, lợi tức, người hưởng dụng được hưởng giá trị của hoa lợi, lợi tức thu được tương ứng với thời gian người đó được quyền hưởng dụng"
Điều 265 bộ luật dân sự,"Chấm dứt quyền hưởng dụng Quyền hưởng dụng chấm dứt trong trường hợp sau đây: 1 Thời hạn của quyền hưởng dụng đã hết 2 Theo thỏa thuận của các bên 3 Người hưởng dụng trở thành chủ sở hữu tài sản là đối tượng của quyền hưởng dụng 4 Người hưởng dụng từ bỏ hoặc không thực hiện quyền hưởng dụng trong thời hạn do luật quy định 5 Tài sản là đối tượng của quyền hưởng dụng không còn 6 Theo quyết định của Tòa án 7 Căn cứ khác theo quy định của luật"
Điều 266 bộ luật dân sự,"Hoàn trả tài sản khi chấm dứt quyền hưởng dụng Tài sản là đối tượng của quyền hưởng dụng phải được hoàn trả cho chủ sở hữu khi chấm dứt quyền hưởng dụng, trừ trường hợp có thỏa thuận khác hoặc luật có quy định khác"
Điều 267 bộ luật dân sự,"Quyền bề mặt Quyền bề mặt là quyền của một chủ thể đối với mặt đất, mặt nước, khoảng không gian trên mặt đất, mặt nước và lòng đất mà quyền sử dụng đất đó thuộc về chủ thể khác"
Điều 268 bộ luật dân sự,"Căn cứ xác lập quyền bề mặt Quyền bề mặt được xác lập theo quy định của luật, theo thỏa thuận hoặc theo di chúc"
Điều 269 bộ luật dân sự,"Hiệu lực của quyền bề mặt Quyền bề mặt có hiệu lực từ thời điểm chủ thể có quyền sử dụng đất chuyển giao mặt đất, mặt nước, khoảng không gian trên mặt đất, mặt nước và lòng đất cho chủ thể có quyền bề mặt, trừ trường hợp có thỏa thuận khác hoặc luật liên quan có quy định khác Quyền bề mặt có hiệu lực đối với mọi cá nhân, pháp nhân, trừ trường hợp luật liên quan có quy định khác"
Điều 270 bộ luật dân sự,"Thời hạn của quyền bề mặt 1 Thời hạn của quyền bề mặt được xác định theo quy định của luật, theo thỏa thuận hoặc di chúc nhưng không vượt quá thời hạn của quyền sử dụng đất 2 Trường hợp thỏa thuận hoặc di chúc không xác định thời hạn của quyền bề mặt thì mỗi bên có quyền chấm dứt quyền này bất cứ lúc nào nhưng phải thông báo bằng văn bản cho bên kia biết trước ít nhất là 06 tháng"
Điều 271 bộ luật dân sự,"Nội dung của quyền bề mặt 1 Chủ thể quyền bề mặt có quyền khai thác, sử dụng mặt đất, mặt nước, khoảng không gian trên mặt đất, mặt nước và lòng đất thuộc quyền sử dụng đất của người khác để xây dựng công trình, trồng cây, canh tác nhưng không được trái với quy định của Bộ luật này, pháp luật về đất đai, xây dựng, quy hoạch, tài nguyên, khoáng sản và quy định khác của pháp luật có liên quan 2 Chủ thể quyền bề mặt có quyền sở hữu đối với tài sản được tạo lập theo quy định tại khoản 1 Điều này 3 Trường hợp quyền bề mặt được chuyển giao một phần hoặc toàn bộ thì chủ thể nhận chuyển giao được kế thừa quyền bề mặt theo điều kiện và trong phạm vi tương ứng với phần quyền bề mặt được chuyển giao"
Điều 272 bộ luật dân sự,"Chấm dứt quyền bề mặt Quyền bề mặt chấm dứt trong trường hợp sau đây: 1 Thời hạn hưởng quyền bề mặt đã hết 2 Chủ thể có quyền bề mặt và chủ thể có quyền sử dụng đất là một 3 Chủ thể có quyền bề mặt từ bỏ quyền của mình 4 Quyền sử dụng đất có quyền bề mặt bị thu hồi theo quy định của Luật đất đai 5 Theo thỏa thuận của các bên hoặc theo quy định của luật"
Điều 273 bộ luật dân sự,"Xử lý tài sản khi quyền bề mặt chấm dứt 1 Khi quyền bề mặt chấm dứt, chủ thể quyền bề mặt phải trả lại mặt đất, mặt nước, khoảng không gian trên mặt đất, mặt nước và lòng đất cho chủ thể có quyền sử dụng đất theo thỏa thuận hoặc theo quy định của pháp luật 2 Chủ thể quyền bề mặt phải xử lý tài sản thuộc sở hữu của mình trước khi quyền bề mặt chấm dứt, trừ trường hợp có thỏa thuận khác Trường hợp chủ thể quyền bề mặt không xử lý tài sản trước khi quyền bề mặt chấm dứt thì quyền sở hữu tài sản đó thuộc về chủ thể có quyền sử dụng đất kể từ thời điểm quyền bề mặt chấm dứt, trừ trường hợp chủ thể có quyền sử dụng đất không nhận tài sản đó Trường hợp chủ thể có quyền sử dụng đất không nhận tài sản mà phải xử lý tài sản thì chủ thể có quyền bề mặt phải thanh toán chi phí xử lý tài sản"
Điều 274 bộ luật dân sự,"Nghĩa vụ Nghĩa vụ là việc mà theo đó, một hoặc nhiều chủ thể (sau đây gọi chung là bên có nghĩa vụ) phải chuyển giao vật, chuyển giao quyền, trả tiền hoặc giấy tờ có giá, thực hiện công việc hoặc không được thực hiện công việc nhất định vì lợi ích của một hoặc nhiều chủ thể khác (sau đây gọi chung là bên có quyền)"
Điều 275 bộ luật dân sự,"Căn cứ phát sinh nghĩa vụ Nghĩa vụ phát sinh từ căn cứ sau đây: 1 Hợp đồng 2 Hành vi pháp lý đơn phương 3 Thực hiện công việc không có ủy quyền 4 Chiếm hữu, sử dụng tài sản hoặc được lợi về tài sản không có căn cứ pháp luật 5 Gây thiệt hại do hành vi trái pháp luật 6 Căn cứ khác do pháp luật quy định ."
Điều 276 bộ luật dân sự,"Đối tượng của nghĩa vụ 1 Đối tượng của nghĩa vụ là tài sản, công việc phải thực hiện hoặc không được thực hiện 2 Đối tượng của nghĩa vụ phải được xác định"
Điều 277 bộ luật dân sự,"Địa điểm thực hiện nghĩa vụ 1 Địa điểm thực hiện nghĩa vụ do các bên thỏa thuận 2 Trường hợp không có thỏa thuận thì địa điểm thực hiện nghĩa vụ được xác định như sau: a Nơi có bất động sản, nếu đối tượng của nghĩa vụ là bất động sản; b Nơi cư trú hoặc trụ sở của bên có quyền, nếu đối tượng của nghĩa vụ không phải là bất động sản Khi bên có quyền thay đổi nơi cư trú hoặc trụ sở thì phải báo cho bên có nghĩa vụ và phải chịu chi phí tăng lên do việc thay đổi nơi cư trú hoặc trụ sở, trừ trường hợp có thỏa thuận khác"
Điều 278 bộ luật dân sự,"hời hạn thực hiện nghĩa vụ 1 Thời hạn thực hiện nghĩa vụ do các bên thỏa thuận, theo quy định của pháp luật hoặc theo quyết định của cơ quan có thẩm quyền 2 Bên có nghĩa vụ phải thực hiện nghĩa vụ đúng thời hạn, trừ trường hợp Bộ luật này, luật khác có liên quan quy định khác Trường hợp bên có nghĩa vụ đã tự ý thực hiện nghĩa vụ trước thời hạn và bên có quyền đã chấp nhận việc thực hiện nghĩa vụ thì nghĩa vụ được coi là đã hoàn thành đúng thời hạn 3 Trường hợp không xác định được thời hạn thực hiện nghĩa vụ theo quy định tại khoản 1 Điều này thì mỗi bên có thể thực hiện nghĩa vụ hoặc yêu cầu thực hiện nghĩa vụ vào bất cứ lúc nào nhưng phải thông báo cho bên kia biết trước một thời gian hợp lý"
Điều 279 bộ luật dân sự,"Thực hiện nghĩa vụ giao vật 1 Bên có nghĩa vụ giao vật phải bảo quản, giữ gìn vật cho đến khi giao 2 Khi vật phải giao là vật đặc định thì bên có nghĩa vụ phải giao đúng vật đó và đúng tình trạng như đã cam kết; nếu là vật cùng loại thì phải giao đúng số lượng và chất lượng như đã thỏa thuận, nếu không có thỏa thuận về chất lượng thì phải giao vật đó với chất lượng trung bình; nếu là vật đồng bộ thì phải giao đồng bộ 3 Bên có nghĩa vụ phải chịu mọi chi phí về việc giao vật, trừ trường hợp có thỏa thuận khác"
Điều 280 bộ luật dân sự,"Thực hiện nghĩa vụ trả tiền 1 Nghĩa vụ trả tiền phải được thực hiện đầy đủ, đúng thời hạn, đúng địa điểm và phương thức đã thỏa thuận 2 Nghĩa vụ trả tiền bao gồm cả tiền lãi trên nợ gốc, trừ trường hợp có thỏa thuận khác"
Điều 281 bộ luật dân sự,"Nghĩa vụ phải thực hiện hoặc không được thực hiện một công việc 1 Nghĩa vụ phải thực hiện một công việc là nghĩa vụ mà theo đó bên có nghĩa vụ phải thực hiện đúng công việc đó 2 Nghĩa vụ không được thực hiện một công việc là nghĩa vụ mà theo đó bên có nghĩa vụ không được thực hiện công việc đó"
Điều 282 bộ luật dân sự,"Thực hiện nghĩa vụ theo định kỳ Nghĩa vụ được thực hiện theo định kỳ theo thỏa thuận, theo quy định của pháp luật hoặc quyết định của cơ quan có thẩm quyền Việc chậm thực hiện nghĩa vụ theo từng kỳ cũng bị coi là chậm thực hiện nghĩa vụ ."
Điều 283 bộ luật dân sự,"Thực hiện nghĩa vụ thông qua người thứ ba Khi được bên có quyền đồng ý, bên có nghĩa vụ có thể ủy quyền cho người thứ ba thay mình thực hiện nghĩa vụ nhưng vẫn phải chịu trách nhiệm với bên có quyền, nếu người thứ ba không thực hiện hoặc thực hiện không đúng nghĩa vụ"
Điều 284 bộ luật dân sự,"hực hiện nghĩa vụ có điều kiện 1 Trường hợp các bên có thỏa thuận hoặc pháp luật có quy định về điều kiện thực hiện nghĩa vụ thì khi điều kiện phát sinh, bên có nghĩa vụ phải thực hiện 2 Trường hợp điều kiện không xảy ra hoặc xảy ra do có sự tác động của một bên thì áp dụng quy định tại khoản 2 Điều 120 của Bộ luật này"
Điều 285 bộ luật dân sự,"Thực hiện nghĩa vụ có đối tượng tùy ý lựa chọn 1 Nghĩa vụ có đối tượng tùy ý lựa chọn là nghĩa vụ mà đối tượng là một trong nhiều tài sản hoặc công việc khác nhau và bên có nghĩa vụ có thể tùy ý lựa chọn, trừ trường hợp có thỏa thuận hoặc pháp luật có quy định dành quyền lựa chọn cho bên có quyền 2 Bên có nghĩa vụ phải thông báo cho bên có quyền biết về việc tài sản hoặc công việc được lựa chọn để thực hiện nghĩa vụ Trường hợp bên có quyền đã xác định thời hạn thực hiện nghĩa vụ được lựa chọn thì bên có nghĩa vụ phải hoàn thành đúng thời hạn 3 Trường hợp chỉ còn một tài sản hoặc một công việc thì bên có nghĩa vụ phải giao tài sản đó hoặc thực hiện công việc đó"
Điều 286 bộ luật dân sự,"Thực hiện nghĩa vụ thay thế được Nghĩa vụ thay thế được là nghĩa vụ mà bên có nghĩa vụ không thực hiện được nghĩa vụ ban đầu thì có thể thực hiện một nghĩa vụ khác đã được bên có quyền chấp nhận để thay thế nghĩa vụ đó"
Điều 287 bộ luật dân sự,"Thực hiện nghĩa vụ riêng rẽ Khi nhiều người cùng thực hiện một nghĩa vụ, nhưng mỗi người có một phần nghĩa vụ nhất định và riêng rẽ thì mỗi người chỉ phải thực hiện phần nghĩa vụ của mình"
Điều 288 bộ luật dân sự,"Thực hiện nghĩa vụ liên đới 1 Nghĩa vụ liên đới là nghĩa vụ do nhiều người cùng phải thực hiện và bên có quyền có thể yêu cầu bất cứ ai trong số những người có nghĩa vụ phải thực hiện toàn bộ nghĩa vụ 2 Trường hợp một người đã thực hiện toàn bộ nghĩa vụ thì có quyền yêu cầu những người có nghĩa vụ liên đới khác phải thực hiện phần nghĩa vụ liên đới của họ đối với mình 3 Trường hợp bên có quyền đã chỉ định một trong số những người có nghĩa vụ liên đới thực hiện toàn bộ nghĩa vụ, nhưng sau đó lại miễn cho người đó thì những người còn lại cũng được miễn thực hiện nghĩa vụ 4 Trường hợp bên có quyền chỉ miễn việc thực hiện nghĩa vụ cho một trong số những người có nghĩa vụ liên đới không phải thực hiện phần nghĩa vụ của mình thì những người còn lại vẫn phải liên đới thực hiện phần nghĩa vụ của họ"
Điều 289 bộ luật dân sự,"Thực hiện nghĩa vụ đối với nhiều người có quyền liên đới 1 Nghĩa vụ đối với nhiều người có quyền liên đới là nghĩa vụ mà theo đó mỗi người trong số những người có quyền đều có thể yêu cầu bên có nghĩa vụ thực hiện toàn bộ nghĩa vụ 2 Bên có nghĩa vụ có thể thực hiện nghĩa vụ của mình đối với bất cứ ai trong số những người có quyền liên đới 3 Trường hợp một trong số những người có quyền liên đới miễn cho bên có nghĩa vụ không phải thực hiện phần nghĩa vụ đối với mình thì bên có nghĩa vụ vẫn phải thực hiện phần nghĩa vụ còn lại đối với những người có quyền liên đới khác"
Điều 290 bộ luật dân sự,"Thực hiện nghĩa vụ phân chia được theo phần 1 Nghĩa vụ phân chia được theo phần là nghĩa vụ mà đối tượng của nghĩa vụ có thể chia thành nhiều phần để thực hiện 2 Bên có nghĩa vụ có thể thực hiện từng phần nghĩa vụ, trừ trường hợp có thỏa thuận khác"
Điều 291 bộ luật dân sự,"Thực hiện nghĩa vụ không phân chia được theo phần 1 Nghĩa vụ không phân chia được theo phần là nghĩa vụ mà đối tượng của nghĩa vụ phải được thực hiện cùng một lúc 2 Trường hợp nhiều người cùng phải thực hiện một nghĩa vụ không phân chia được theo phần thì họ phải thực hiện nghĩa vụ cùng một lúc"
